age,temp
206400,-4.682075471698113
206500,-4.760977701543739
206600,-4.8398799313893655
206700,-4.918782161234991
206800,-4.997684391080617
206900,-5.076586620926244
207000,-5.118620689655172
207100,-5.1531034482758615
207200,-5.187586206896552
207300,-5.222068965517241
207400,-5.256551724137931
207500,-5.29103448275862
207600,-5.3459477124183
207700,-5.408039215686275
207800,-5.470130718954248
207900,-5.532222222222222
208000,-5.594313725490196
208100,-5.65640522875817
208200,-5.706524064171123
208300,-5.749304812834224
208400,-5.792085561497326
208500,-5.834866310160428
208600,-5.87764705882353
208700,-5.918082474226804
208800,-5.726329896907217
208900,-5.534577319587629
209000,-5.342824742268041
209100,-5.151072164948454
209200,-4.939227557411273
209300,-4.6218997912317334
209400,-4.304572025052193
209500,-3.9872442588726518
209600,-3.669916492693111
209700,-3.4707297830374757
209800,-3.4727021696252467
209900,-3.4746745562130177
210000,-3.476646942800789
210100,-3.47861932938856
210200,-3.513139534883721
210300,-3.6236046511627906
210400,-3.7340697674418606
210500,-3.84453488372093
210600,-3.955
210700,-4.0648880597014925
210800,-4.171231343283582
210900,-4.277574626865672
211000,-4.383917910447761
211100,-4.490261194029851
211200,-4.59660447761194
211300,-4.696230366492147
211400,-4.793961605584642
211500,-4.891692844677138
211600,-4.9894240837696335
211700,-5.087155322862129
211800,-5.187948717948718
211900,-5.346923076923077
212000,-5.5058974358974355
212100,-5.664871794871795
212200,-5.823846153846154
212300,-5.982820512820513
212400,-6.131160409556315
212500,-6.236962457337884
212600,-6.3427645051194546
212700,-6.448566552901024
212800,-6.5543686006825945
212900,-6.660170648464164
213000,-6.71608187134503
213100,-6.67514619883041
213200,-6.63421052631579
213300,-6.593274853801169
213400,-6.552339181286549
213500,-6.4792655367231635
213600,-6.285291902071563
213700,-6.091318267419962
213800,-5.897344632768362
213900,-5.703370998116761
214000,-5.50939736346516
214100,-5.598712871287129
214200,-5.7195049504950495
214300,-5.84029702970297
214400,-5.961089108910891
214500,-6.081881188118811
214600,-6.04061876247505
214700,-5.970758483033932
214800,-5.900898203592814
214900,-5.831037924151697
215000,-5.761177644710579
215100,-5.773420074349443
215200,-5.801301115241635
215300,-5.829182156133829
215400,-5.857063197026022
215500,-5.884944237918216
215600,-5.987915057915059
215700,-6.1790347490347495
215800,-6.37015444015444
215900,-6.561274131274131
216000,-6.752393822393822
216100,-6.898183716075156
216200,-6.92741127348643
216300,-6.956638830897703
216400,-6.9858663883089775
216500,-7.015093945720251
216600,-6.9516
216700,-6.7916
216800,-6.6316
216900,-6.4716
217000,-6.311599999999999
217100,-6.166486486486486
217200,-6.021523341523341
217300,-5.876560196560196
217400,-5.731597051597051
217500,-5.49910290237467
217600,-5.258997361477572
217700,-5.018891820580475
217800,-4.7894550408719345
217900,-4.63141689373297
218000,-4.473378746594006
218100,-4.315340599455041
218200,-4.2123598820059
218300,-4.17401179941003
218400,-4.135663716814159
218500,-4.085509554140127
218600,-3.8785031847133755
218700,-3.6714968152866243
218800,-3.4644904458598726
218900,-3.261047619047619
219000,-3.057873015873016
219100,-2.8546984126984127
219200,-2.874071428571429
219300,-2.9562142857142857
219400,-3.038357142857143
219500,-2.7679847908745248
219600,-2.4904182509505706
219700,-2.1914741035856573
219800,-1.8528286852589642
219900,-1.5141832669322708
220000,-1.3279032258064516
220100,-1.1706451612903226
220200,-1.0832786885245902
220300,-1.1201639344262295
220400,-1.1570491803278689
220500,-1.1216666666666666
220600,-1.08
220700,-1.0687394957983194
220800,-1.085546218487395
220900,-1.0987878787878789
221000,-1.0901298701298703
221100,-1.0814718614718615
221200,-1.024201680672269
221300,-0.9569747899159664
221400,-1.0014814814814814
221500,-1.182551440329218
221600,-1.3629661016949153
221700,-1.511271186440678
221800,-1.6595762711864406
221900,-1.7438461538461538
222000,-1.7951282051282051
222100,-1.845483870967742
222200,-1.8938709677419354
222300,-1.942258064516129
222400,-2.0634177215189875
222500,-2.1984388185654007
222600,-2.18931330472103
222700,-2.017639484978541
222800,-1.8675965665236052
222900,-1.8504291845493563
223000,-1.8332618025751073
223100,-1.871896551724138
223200,-1.9236206896551724
223300,-1.9846902654867256
223400,-2.055486725663717
223500,-2.0713274336283183
223600,-1.9031858407079645
223700,-1.7350442477876107
223800,-1.73
223900,-1.73
224000,-1.6911162790697674
224100,-1.6399534883720932
224200,-1.5610628019323671
224300,-1.4644444444444444
224400,-1.345148514851485
224500,-1.2065346534653465
224600,-1.1025
224700,-1.0303846153846155
224800,-1.0719607843137255
224900,-1.2582352941176471
225000,-1.3404433497536947
225100,-1.2665517241379312
225200,-1.2217961165048543
225300,-1.2266504854368931
225400,-1.257487684729064
225500,-1.3461576354679803
225600,-1.3967298578199052
225700,-1.3493364928909952
225800,-1.3480597014925375
225900,-1.5719402985074626
226000,-1.7227722772277227
226100,-1.49009900990099
226200,-1.2940776699029126
226300,-1.3232038834951456
226400,-1.3603703703703705
226500,-1.49
226600,-1.6196296296296295
226700,-1.8704020100502512
226800,-2.1317085427135676
226900,-1.7678712871287128
227000,-1.356980198019802
227100,-1.4150746268656718
227200,-1.5195522388059701
227300,-1.4865217391304348
227400,-1.4382125603864733
227500,-1.6040975609756098
227600,-1.8138536585365854
227700,-1.8327
227800,-1.7977
227900,-1.6813432835820896
228000,-1.542039800995025
228100,-1.5803553299492386
228200,-1.6717258883248731
228300,-1.5874358974358973
228400,-1.459230769230769
228500,-1.4138461538461538
228600,-1.3830769230769229
228700,-1.4121428571428571
228800,-1.4478571428571427
228900,-1.4694818652849742
229000,-1.489639175257732
229100,-1.4535567010309278
229200,-1.422153846153846
229300,-1.452923076923077
229400,-1.4880829015544041
229500,-1.555440414507772
229600,-1.5990575916230367
229700,-1.5414659685863874
229800,-1.4971134020618557
229900,-1.4868041237113403
230000,-1.5087830687830688
230100,-1.5934391534391534
230200,-1.5876190476190475
230300,-1.4712169312169312
230400,-1.4353846153846153
230500,-1.4628571428571429
230600,-1.3212169312169313
230700,-1.1201587301587301
230800,-1.2670833333333333
230900,-1.4754166666666666
231000,-1.6285106382978722
231100,-1.763121693121693
231200,-1.6255555555555556
231300,-1.5169565217391305
231400,-1.5604347826086957
231500,-1.5538709677419356
231600,-1.4409677419354838
231700,-1.4197837837837837
231800,-1.5062702702702704
231900,-1.5082291666666667
232000,-1.4561458333333333
232100,-1.6198404255319148
232200,-1.8804787234042553
232300,-1.8168715083798883
232400,-1.6749450549450549
232500,-1.4221978021978021
232600,-1.2411640211640211
232700,-1.346984126984127
232800,-1.4958152173913044
232900,-1.7403804347826088
233000,-1.7636315789473684
233100,-1.5373157894736842
233200,-1.617741935483871
233300,-1.9295698924731184
233400,-1.9364705882352942
233500,-1.8188235294117647
233600,-1.8406451612903225
233700,-1.889032258064516
233800,-1.8633695652173914
233900,-1.8384530386740332
234000,-1.8274033149171272
234100,-1.7866489361702127
234200,-1.6855851063829788
234300,-1.736020942408377
234400,-1.9716230366492147
234500,-2.1342857142857143
234600,-2.234814814814815
234700,-2.249032258064516
234800,-2.216774193548387
234900,-2.150216216216216
235000,-2.0745405405405406
235100,-2.0594972067039103
235200,-2.092287234042553
235300,-2.3742021276595744
235400,-2.528769230769231
235500,-2.339025641025641
235600,-2.2561855670103093
235700,-2.400515463917526
235800,-2.5090954773869347
235900,-2.5593467336683418
236000,-2.645151515151515
236100,-2.7865656565656565
236200,-2.858
236300,-2.8287317073170732
236400,-2.8827093596059115
236500,-3.084679802955665
236600,-3.1946153846153846
236700,-3.117692307692308
236800,-3.092142857142857
236900,-3.2207142857142856
237000,-3.334861111111111
237100,-3.3672685185185185
237200,-3.399675925925926
237300,-3.518617511520737
237400,-3.6384331797235023
237500,-3.674577777777778
237600,-3.692355555555556
237700,-3.775330396475771
237800,-3.907488986784141
237900,-4.008713692946058
238000,-4.037759336099585
238100,-4.066804979253113
238200,-4.281375
238300,-4.5188749999999995
238400,-4.609999999999999
238500,-4.548775510204082
238600,-4.4925098039215685
238700,-4.555254901960785
238800,-4.618
238900,-4.716216216216217
239000,-4.851351351351352
239100,-4.986486486486487
239200,-5.071320754716981
239300,-5.150566037735849
239400,-5.23014652014652
239500,-5.3107326007326
239600,-5.391318681318681
239700,-5.439454545454545
239800,-5.457636363636364
239900,-5.475818181818182
240000,-5.549531772575251
240100,-5.639832775919732
240200,-5.730133779264214
240300,-5.929621451104101
240400,-6.159905362776025
240500,-6.39018927444795
240600,-6.5339329268292685
240700,-6.6223475609756095
240800,-6.710762195121951
240900,-6.77958064516129
241000,-6.808612903225806
241100,-6.837645161290323
241200,-6.807152103559871
241300,-6.5773786407767
241400,-6.347605177993528
241500,-6.127133333333334
241600,-5.9638
241700,-5.800466666666667
241800,-5.652145214521452
241900,-5.596039603960397
242000,-5.53993399339934
242100,-5.485898305084746
242200,-5.448610169491525
242300,-5.411322033898305
242400,-5.357662337662338
242500,-5.218051948051948
242600,-5.0784415584415585
242700,-4.953254237288136
242800,-4.99393220338983
242900,-5.0346101694915255
243000,-5.040816326530613
243100,-4.816326530612245
243200,-4.591836734693878
243300,-4.397662337662338
243400,-4.332727272727273
243500,-4.2677922077922075
243600,-4.2277543859649125
243700,-4.389157894736842
243800,-4.550561403508772
243900,-4.539078014184398
244000,-4.0355319148936175
244100,-3.531985815602837
244200,-3.2249466192170817
244300,-3.1680071174377225
244400,-3.1110676156583628
244500,-3.14496644295302
244600,-3.232214765100671
244700,-3.319463087248322
244800,-3.4914826498422715
244900,-3.7091482649842273
245000,-3.926813880126183
245100,-4.1069767441860465
245200,-4.246511627906976
245300,-4.386046511627907
245400,-4.52180790960452
245500,-4.5670056497175135
245600,-4.612203389830508
245700,-4.657401129943502
245800,-4.731861702127659
245900,-4.835585106382979
246000,-4.939308510638298
246100,-5.043031914893617
246200,-5.135903307888041
246300,-5.2249618320610685
246400,-5.314020356234097
246500,-5.403078880407125
246600,-5.571175115207374
246700,-5.7578110599078345
246800,-5.944447004608295
246900,-6.131082949308756
247000,-6.236409090909091
247100,-6.250045454545455
247200,-6.263681818181818
247300,-6.277318181818182
247400,-6.299518828451883
247500,-6.435502092050209
247600,-6.5714853556485355
247700,-6.707468619246862
247800,-6.843451882845189
247900,-6.910745614035088
248000,-6.809868421052632
248100,-6.708991228070176
248200,-6.60811403508772
248300,-6.5072368421052635
248400,-6.448602150537635
248500,-6.405591397849463
248600,-6.362580645161291
248700,-6.319569892473119
248800,-6.267472035794183
248900,-6.110872483221477
249000,-5.95427293064877
249100,-5.7976733780760625
249200,-5.641073825503356
249300,-5.5480410022779045
249400,-5.495649202733485
249500,-5.443257403189066
249600,-5.390865603644647
249700,-5.387216274089935
249800,-5.556381156316916
249900,-5.7255460385438965
250000,-5.894710920770877
250100,-6.063875802997859
250200,-6.212682445759368
250300,-6.344832347140039
250400,-6.476982248520709
250500,-6.60913214990138
250600,-6.741282051282051
250700,-6.8453207547169805
250800,-6.918905660377359
250900,-6.992490566037736
251000,-7.066075471698113
251100,-7.13966037735849
251200,-7.198996282527881
251300,-7.193420074349443
251400,-7.187843866171004
251500,-7.182267657992565
251600,-7.176691449814126
251700,-7.171115241635688
251800,-7.117565543071161
251900,-7.052022471910113
252000,-6.986479400749063
252100,-6.920936329588015
252200,-6.855393258426966
252300,-6.849595588235294
252400,-6.913933823529412
252500,-6.97827205882353
252600,-7.042610294117647
252700,-7.106948529411765
252800,-7.1724749163879595
252900,-7.296220735785953
253000,-7.419966555183946
253100,-7.54371237458194
253200,-7.667458193979933
253300,-7.791204013377927
253400,-7.9114862681744755
253500,-7.948642972536349
253600,-7.985799676898223
253700,-8.022956381260098
253800,-8.060113085621971
253900,-8.097269789983846
254000,-8.13442649434572
254100,-8.137249190938512
254200,-8.13401294498382
254300,-8.130776699029127
254400,-8.127540453074433
254500,-8.12430420711974
254600,-8.121067961165048
254700,-8.121100164203613
254800,-8.122742200328407
254900,-8.124384236453201
255000,-8.126026272577997
255100,-8.127668308702791
255200,-8.129310344827587
255300,-8.083333333333334
255400,-8.002873563218392
255500,-7.922413793103448
255600,-7.841954022988506
255700,-7.761494252873563
255800,-7.68103448275862
255900,-7.616117647058823
256000,-7.567378151260504
256100,-7.518638655462184
256200,-7.469899159663865
256300,-7.421159663865546
256400,-7.372420168067227
256500,-7.33993220338983
256600,-7.32128813559322
256700,-7.30264406779661
256800,-7.284
256900,-7.26535593220339
257000,-7.24671186440678
257100,-7.224631217838765
257200,-7.200617495711835
257300,-7.1766037735849055
257400,-7.152590051457976
257500,-7.128576329331046
257600,-7.104562607204116
257700,-7.124586846543002
257800,-7.154940978077572
257900,-7.185295109612142
258000,-7.2156492411467115
258100,-7.246003372681281
258200,-7.276357504215852
258300,-7.3020000000000005
258400,-7.327
258500,-7.352
258600,-7.377
258700,-7.402
258800,-7.427
258900,-7.447629382303839
259000,-7.467662771285475
259100,-7.487696160267111
259200,-7.507729549248748
259300,-7.527762938230384
259400,-7.54779632721202
259500,-7.536605351170568
259600,-7.5215551839464885
259700,-7.506505016722408
259800,-7.491454849498328
259900,-7.476404682274247
260000,-7.461354515050167
260100,-7.4751666666666665
260200,-7.491833333333333
260300,-7.5085
260400,-7.525166666666666
260500,-7.541833333333333
260600,-7.5584999999999996
260700,-7.591482701812191
260800,-7.626079077429983
260900,-7.660675453047776
261000,-7.695271828665568
261100,-7.729868204283361
261200,-7.764464579901153
261300,-7.735830508474576
261400,-7.695152542372881
261500,-7.654474576271187
261600,-7.613796610169492
261700,-7.5731186440677964
261800,-7.532440677966102
261900,-7.346162361623616
262000,-7.150590405904059
262100,-6.955018450184502
262200,-6.759446494464944
262300,-6.563874538745387
262400,-6.497977736549165
262500,-6.55178107606679
262600,-6.605584415584415
262700,-6.65938775510204
262800,-6.713191094619666
262900,-6.761449814126394
263000,-6.772602230483272
263100,-6.783754646840149
263200,-6.7949070631970265
263300,-6.806059479553904
263400,-6.817211895910781
263500,-6.811525423728813
263600,-6.800225988700565
263700,-6.788926553672316
263800,-6.777627118644068
263900,-6.7663276836158195
264000,-6.7788805970149255
264100,-6.821791044776119
264200,-6.864701492537313
264300,-6.907611940298508
264400,-6.950522388059702
264500,-6.98455252918288
264600,-6.916459143968872
264700,-6.848365758754864
264800,-6.780272373540856
264900,-6.712178988326848
265000,-6.64408560311284
265100,-6.738392523364485
265200,-6.843065420560747
265300,-6.947738317757009
265400,-7.052411214953271
265500,-7.1570841121495326
265600,-7.204427767354597
265700,-7.211932457786117
265800,-7.2194371482176365
265900,-7.2269418386491555
266000,-7.234446529080675
266100,-7.262177858439202
266200,-7.347477313974592
266300,-7.432776769509982
266400,-7.518076225045372
266500,-7.603375680580762
266600,-7.688675136116152
266700,-7.677696629213483
266800,-7.634625468164794
266900,-7.591554307116105
267000,-7.548483146067416
267100,-7.505411985018727
267200,-7.497495361781077
267300,-7.540166975881262
267400,-7.582838589981447
267500,-7.625510204081633
267600,-7.668181818181818
267700,-7.7076725838264295
267800,-7.591301775147929
267900,-7.474930966469428
268000,-7.358560157790927
268100,-7.242189349112426
268200,-7.125818540433925
268300,-7.159041095890411
268400,-7.20013698630137
268500,-7.241232876712329
268600,-7.282328767123288
268700,-7.323424657534247
268800,-7.2285
268900,-7.107666666666667
269000,-6.986833333333333
269100,-6.866
269200,-6.743914988814318
269300,-6.59178970917226
269400,-6.439664429530201
269500,-6.287539149888143
269600,-6.135413870246086
269700,-5.9827272727272724
269800,-5.829617224880383
269900,-5.676507177033493
270000,-5.523397129186603
270100,-5.405925925925926
270200,-5.344197530864197
270300,-5.282469135802469
270400,-5.22074074074074
270500,-5.11867374005305
270600,-4.938302387267904
270700,-4.757931034482758
270800,-4.577559681697613
270900,-4.490855614973262
271000,-4.474812834224599
271100,-4.458770053475936
271200,-4.442727272727273
271300,-4.3710249307479225
271400,-4.287922437673131
271500,-4.204819944598338
271600,-4.150218579234973
271700,-4.196666666666666
271800,-4.24311475409836
271900,-4.289562841530055
272000,-4.35053619302949
272100,-4.422922252010724
272200,-4.495308310991957
272300,-4.56769436997319
272400,-4.649166666666667
272500,-4.7325
272600,-4.815833333333334
272700,-4.899166666666667
272800,-4.76945054945055
272900,-4.637582417582418
273000,-4.505714285714285
273100,-4.457234042553192
273200,-4.563617021276595
273300,-4.67
273400,-4.7763829787234044
273500,-4.826293333333334
273600,-4.83696
273700,-4.847626666666667
273800,-4.858293333333334
273900,-4.8756382978723405
274000,-4.894255319148936
274100,-4.9128723404255314
274200,-4.923483146067415
274300,-4.842022471910112
274400,-4.760561797752809
274500,-4.679101123595506
274600,-4.59728045325779
274700,-4.5151274787535405
274800,-4.432974504249292
274900,-4.350821529745042
275000,-4.4807547169811315
275100,-4.612830188679245
275200,-4.744905660377358
275300,-4.796373937677053
275400,-4.64056657223796
275500,-4.484759206798866
275600,-4.328951841359773
275700,-4.336742209631728
275800,-4.3990651558073655
275900,-4.461388101983003
276000,-4.496685878962536
276100,-4.436167146974063
276200,-4.375648414985591
276300,-4.315129682997118
276400,-4.3656779661016945
276500,-4.453248587570622
276600,-4.540819209039548
276700,-4.606420454545455
276800,-4.589375
276900,-4.572329545454545
277000,-4.55528409090909
277100,-4.605738161559889
277200,-4.686518105849582
277300,-4.767298050139275
277400,-4.800625
277500,-4.406874999999999
277600,-4.013125
277700,-3.6193750000000002
277800,-3.528076923076923
277900,-3.4703846153846154
278000,-3.4126923076923075
278100,-3.417388535031847
278200,-3.4396815286624203
278300,-3.461974522292994
278400,-3.4555948553054665
278500,-3.433086816720257
278600,-3.410578778135048
278700,-3.4877914110429447
278800,-3.6534355828220857
278900,-3.8190797546012267
279000,-3.8664451827242523
279100,-3.5940199335548173
279200,-3.3215946843853823
279300,-3.1476774193548387
279400,-3.2541290322580645
279500,-3.3605806451612903
279600,-3.465737704918033
279700,-3.5640983606557377
279800,-3.6624590163934427
279900,-3.7378175895765473
280000,-3.627068403908795
280100,-3.5163192182410423
280200,-3.4109061488673142
280300,-3.433559870550162
280400,-3.4562135922330097
280500,-3.4788673139158575
280600,-3.4013576158940397
280700,-3.3185761589403975
280800,-3.235794701986755
280900,-3.2964285714285713
281000,-3.367857142857143
281100,-3.4392857142857145
281200,-3.455537459283388
281300,-3.462052117263844
281400,-3.4685667752443
281500,-3.500096463022508
281600,-3.5386816720257235
281700,-3.577266881028939
281800,-3.561628664495114
281900,-3.5192833876221497
282000,-3.4769381107491855
282100,-3.5621671826625385
282200,-3.7324458204334365
282300,-3.902724458204334
282400,-3.949935064935065
282500,-3.7875974025974024
282600,-3.62525974025974
282700,-3.5774622356495467
282800,-3.8100906344410874
282900,-4.042719033232628
283000,-4.275347432024169
283100,-4.288855421686747
283200,-4.2978915662650605
283300,-4.3069277108433734
283400,-4.343293768545994
283500,-4.393738872403561
283600,-4.444183976261128
283700,-4.437801857585139
283800,-4.292291021671827
283900,-4.146780185758514
284000,-4.011292307692307
284100,-4.032830769230769
284200,-4.054369230769231
284300,-4.075907692307692
284400,-4.171065088757397
284500,-4.283491124260355
284600,-4.3959171597633135
284700,-4.52316384180791
284800,-4.670056497175142
284900,-4.8169491525423735
285000,-4.9638418079096045
285100,-4.985
285200,-4.99061797752809
285300,-4.9962359550561795
285400,-4.984957264957265
285500,-4.939373219373219
285600,-4.893789173789174
285700,-4.848205128205128
285800,-4.823553008595988
285900,-4.803495702005731
286000,-4.783438395415472
286100,-4.824405405405405
286200,-4.98927027027027
286300,-5.154135135135135
286400,-5.319
286500,-5.42
286600,-5.483492063492063
286700,-5.546984126984127
286800,-5.610476190476191
286900,-5.59061170212766
287000,-5.556037234042553
287100,-5.521462765957447
287200,-5.490954907161804
287300,-5.5015649867374
287400,-5.512175066312998
287500,-5.522785145888594
287600,-5.538355091383813
287700,-5.564464751958225
287800,-5.5905744125326375
287900,-5.6166840731070495
288000,-5.658823529411765
288100,-5.7176470588235295
288200,-5.776470588235294
288300,-5.835294117647059
288400,-5.855549872122762
288500,-5.847877237851662
288600,-5.840204603580563
288700,-5.832531969309463
288800,-5.818005115089514
288900,-5.8001023017902815
289000,-5.782199488491049
289100,-5.764296675191816
289200,-5.742416452442159
289300,-5.719280205655527
289400,-5.696143958868895
289500,-5.673007712082262
289600,-5.6430232558139535
289700,-5.612015503875969
289800,-5.581007751937984
289900,-5.55
290000,-5.608080808080808
290100,-5.666161616161617
290200,-5.724242424242425
290300,-5.77949494949495
290400,-5.766868686868687
290500,-5.754242424242425
290600,-5.741616161616162
290700,-5.734137931034483
290800,-5.785862068965518
290900,-5.837586206896552
291000,-5.889310344827587
291100,-5.940293398533008
291200,-5.954963325183375
291300,-5.969633251833741
291400,-5.984303178484108
291500,-5.998973105134474
291600,-5.72573726541555
291700,-5.430831099195711
291800,-5.135924932975872
291900,-4.880662983425415
292000,-4.783977900552486
292100,-4.687292817679558
292200,-4.59060773480663
292300,-4.545193370165745
292400,-4.536906077348066
292500,-4.528618784530386
292600,-4.520331491712707
292700,-4.548617886178861
292800,-4.578428184281843
292900,-4.608238482384824
293000,-4.635067024128686
293100,-4.653833780160858
293200,-4.67260053619303
293300,-4.691367292225201
293400,-4.729608355091384
293500,-4.78443864229765
293600,-4.839268929503916
293700,-4.894099216710183
293800,-4.963787878787879
293900,-5.039545454545455
294000,-5.11530303030303
294100,-5.191060606060606
294200,-5.230573566084788
294300,-5.258004987531172
294400,-5.2854364089775565
294500,-5.31286783042394
294600,-5.267411167512691
294700,-5.196345177664975
294800,-5.125279187817259
294900,-5.054213197969543
295000,-4.902365591397849
295100,-4.730322580645161
295200,-4.558279569892473
295300,-4.391160220994475
295400,-4.280662983425414
295500,-4.1701657458563535
295600,-4.0596685082872925
295700,-4.055978835978836
295800,-4.177671957671958
295900,-4.29936507936508
296000,-4.421058201058201
296100,-4.414301075268817
296200,-4.347096774193548
296300,-4.27989247311828
296400,-4.212688172043011
296500,-4.250527704485489
296600,-4.292744063324538
296700,-4.334960422163588
296800,-4.373532467532468
296900,-4.394311688311689
297000,-4.415090909090909
297100,-4.43587012987013
297200,-4.448341968911917
297300,-4.443160621761658
297400,-4.437979274611399
297500,-4.43279792746114
297600,-4.397229551451187
297700,-4.32598944591029
297800,-4.2547493403693935
297900,-4.183509234828496
298000,-4.267797029702971
298100,-4.428688118811881
298200,-4.589579207920792
298300,-4.750470297029703
298400,-4.75243654822335
298500,-4.661065989847716
298600,-4.5696954314720815
298700,-4.4783248730964464
298800,-4.442994923857868
298900,-4.4328426395939085
299000,-4.42269035532995
299100,-4.41253807106599
299200,-4.390916030534351
299300,-4.365470737913486
299400,-4.34002544529262
299500,-4.3145801526717555
299600,-4.297448979591836
299700,-4.282142857142857
299800,-4.266836734693878
299900,-4.251530612244898
300000,-4.261363636363637
300100,-4.273989898989899
300200,-4.286616161616162
300300,-4.299242424242424
300400,-4.155767195767195
300500,-4.002328042328043
300600,-3.848888888888889
300700,-3.7220942408376967
300800,-3.7351832460732988
300900,-3.7482722513089004
301000,-3.7613612565445025
301100,-3.7839845758354755
301200,-3.825115681233933
301300,-3.8662467866323906
301400,-3.9073778920308486
301500,-3.9184020618556703
301600,-3.8926288659793817
301700,-3.8668556701030927
301800,-3.841082474226804
301900,-3.8502025316455697
302000,-3.8856455696202534
302100,-3.9210886075949367
302200,-3.9565316455696204
302300,-3.9202072538860104
302400,-3.839896373056995
302500,-3.7595854922279797
302600,-3.679274611398964
302700,-3.7191959798994976
302800,-3.7970854271356784
302900,-3.8749748743718593
303000,-3.9528643216080406
303100,-3.9323857868020307
303200,-3.8841624365482232
303300,-3.8359390862944163
303400,-3.787715736040609
303500,-3.771472081218274
303600,-3.761319796954315
303700,-3.7511675126903556
303800,-3.741015228426396
303900,-3.703076923076923
304000,-3.6620512820512823
304100,-3.621025641025641
304200,-3.58
304300,-3.6326315789473687
304400,-3.685263157894737
304500,-3.7378947368421054
304600,-3.789975
304700,-3.787475
304800,-3.7849749999999998
304900,-3.782475
305000,-3.78
305100,-3.78
305200,-3.78
305300,-3.78
305400,-3.78
305500,-3.77234693877551
305600,-3.76469387755102
305700,-3.7570408163265308
305800,-3.7535467980295567
305900,-3.797881773399015
306000,-3.842216748768473
306100,-3.8865517241379313
306200,-3.9263730569948185
306300,-3.7450259067357514
306400,-3.563678756476684
306500,-3.3823316062176167
306600,-3.2409644670050763
306700,-3.309492385786802
306800,-3.378020304568528
306900,-3.446548223350254
307000,-3.495532994923858
307100,-3.475228426395939
307200,-3.45492385786802
307300,-3.4346192893401013
307400,-3.42
307500,-3.42
307600,-3.42
307700,-3.42
307800,-3.405141388174807
307900,-3.361439588688946
308000,-3.317737789203085
308100,-3.2740359897172238
308200,-3.25
308300,-3.25
308400,-3.25
308500,-3.25
308600,-3.217578947368421
308700,-3.159684210526316
308800,-3.10178947368421
308900,-3.043894736842105
309000,-2.9854133333333333
309100,-2.9267466666666664
309200,-2.86808
309300,-2.8089807162534437
309400,-2.7070523415977963
309500,-2.605123966942149
309600,-2.5031955922865015
309700,-2.4262777777777775
309800,-2.3901666666666666
309900,-2.3540555555555556
310000,-2.3179444444444446
310100,-2.296927374301676
310200,-2.280167597765363
310300,-2.2634078212290505
310400,-2.2576923076923077
310500,-2.296153846153846
310600,-2.3346153846153848
310700,-2.373076923076923
310800,-2.4083106267029972
310900,-2.441008174386921
311000,-2.4737057220708447
311100,-2.506403269754768
311200,-2.2035628742514968
311300,-1.859251497005988
311400,-1.514940119760479
311500,-1.539864864864865
311600,-1.8668918918918918
311700,-2.1939189189189188
311800,-2.520945945945946
311900,-2.5307336956521738
312000,-2.4845380434782607
312100,-2.4383423913043476
312200,-2.4072922252010724
312300,-2.450187667560322
312400,-2.493083109919571
312500,-2.5359785522788205
312600,-2.581884816753927
312700,-2.6316230366492146
312800,-2.681361256544503
312900,-2.7310994764397907
313000,-2.7516187989556133
313100,-2.7542297650130547
313200,-2.756840731070496
313300,-2.759451697127937
313400,-2.85085
313500,-2.96585
313600,-3.08085
313700,-3.19585
313800,-3.2586308068459657
313900,-3.3075305623471882
314000,-3.3564303178484107
314100,-3.4053300733496332
314200,-3.4148529411764708
314300,-3.4075
314400,-3.4001470588235296
314500,-3.392794117647059
314600,-3.397542579075426
314700,-3.4097080291970805
314800,-3.4218734793187346
314900,-3.4340389294403892
315000,-3.4522596153846155
315100,-3.4762980769230767
315200,-3.5003365384615384
315300,-3.524375
315400,-3.524634146341463
315500,-3.480731707317073
315600,-3.4368292682926826
315700,-3.3929268292682924
315800,-3.3834192037470725
315900,-3.477096018735363
316000,-3.570772833723653
316100,-3.6644496487119436
316200,-3.758126463700234
316300,-3.7554098360655734
316400,-3.7507259953161594
316500,-3.746042154566745
316600,-3.7413583138173303
316700,-3.8057110609480813
316800,-3.8982618510158016
316900,-3.990812641083522
317000,-4.083363431151242
317100,-4.138519362186789
317200,-4.097517084282461
317300,-4.056514806378132
317400,-4.0155125284738045
317500,-3.9745102505694763
317600,-4.042533039647577
317700,-4.124030837004406
317800,-4.205528634361233
317900,-4.287026431718061
318000,-4.354331896551724
318100,-4.395280172413793
318200,-4.4362284482758625
318300,-4.477176724137931
318400,-4.518125
318500,-4.589408163265307
318600,-4.673081632653061
318700,-4.756755102040817
318800,-4.840428571428572
318900,-4.924102040816327
319000,-4.90936974789916
319100,-4.871554621848739
319200,-4.833739495798319
319300,-4.795924369747899
319400,-4.761954732510288
319500,-4.801049382716049
319600,-4.840144032921811
319700,-4.879238683127572
319800,-4.918333333333333
319900,-4.957661290322581
320000,-4.997983870967742
320100,-5.038306451612904
320200,-5.078629032258065
320300,-5.118951612903226
320400,-5.175458015267176
320500,-5.286145038167939
320600,-5.396832061068703
320700,-5.507519083969466
320800,-5.61820610687023
320900,-5.728893129770992
321000,-5.776089385474861
321100,-5.822644320297952
321200,-5.8691992551210435
321300,-5.915754189944135
321400,-5.962309124767226
321500,-5.88204
321600,-5.7240400000000005
321700,-5.56604
321800,-5.408040000000001
